gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	Chondrocytes	Mesenchymal progenitors	Cardiomyocytes	Muscle progenitors	Intermediate mesoderm	Myocytes	Stromal cells	Perichondrium	Endothelial cells	Limb bud mesenchyme	Branchial arch mesenchyme	Cartilage precursors	Vascular smooth muscle	Mesoderm	Lateral plate mesoderm	Osteoprogenitors	Osteoblasts	Apical ectodermal ridge	Hind limb lateral plate mesoderm	Periosteum	Dermomyotome	Myotome	Limb bud mesoderm
COL16A1	Q07092	False	COGA1_HUMAN		CPI-SC01E9FAC20	0.157	0.08	0.105	0.014	0.112	0.005	0.063	0.13	0.007	0.048	0.116	0.082	0.052	0.065	0.08	0.068	0.059	0.0	0.318	0.052	0.13	0.0	0.159
COL4A6	Q14031	False	CO4A6_HUMAN		CPI-SC061137A41	0.211	0.017	0.071	0.013	0.101	0.025	0.073	0.034	0.016	0.03	0.036	0.01	0.014	0.07	0.291	0.0	0.013	0.606	1.204	0.039	0.07	0.0	0.156
COL9A3	Q14050	False	CO9A3_HUMAN		CPI-SC01F1F24AA	0.029	0.011	0.012	0.005	0.023	0.005	0.031	0.007	0.005	0.022	0.007	0.105	0.0	0.006	0.042	0.0	0.013	0.0	0.067	0.0	0.0	0.0	0.0
COL9A2	Q14055	False	CO9A2_HUMAN		CPI-SC08226CD3B	0.047	0.036	0.041	0.009	0.041	0.009	0.058	0.025	0.003	0.014	0.028	0.067	0.0	0.016	0.051	0.016	0.023	0.0	0.0	0.03	0.0	0.0	0.066
COL19A1	Q14993	False	COJA1_HUMAN		CPI-SC0ADD7BEF0	0.018	0.051	0.053	0.612	0.027	0.466	0.045	0.023	0.012	0.019	0.02	0.028	0.0	0.004	0.073	0.0	0.046	0.0	0.104	0.0	0.0	0.0	0.0
COL24A1	Q17RW2	False	COOA1_HUMAN		CPI-SC0EB600CAC	0.071	0.248	0.17	0.036	0.147	0.089	0.192	0.607	0.035	0.215	0.142	0.432	0.026	0.139	0.087	0.152	0.677	0.0	0.254	0.078	0.215	0.489	0.064
COL28A1	Q2UY09	False	COSA1_HUMAN		CPI-SC083EDDA21	0.003	0.007	0.011	0.005	0.002	0.004	0.004	0.007	0.007	0.004	0.009	0.0	0.06	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.088
COL13A1	Q5TAT6	False	CODA1_HUMAN		CPI-SC0CCF30377	0.147	0.031	0.079	0.063	0.134	0.079	0.043	0.039	0.055	0.027	0.051	0.029	0.01	0.412	0.023	0.047	0.131	0.0	0.0	0.0	0.303	0.0	0.0
COL27A1	Q8IZC6	False	CORA1_HUMAN		CPI-SC0CE6F5084	0.272	0.365	0.336	0.068	0.352	0.08	0.293	0.412	0.07	0.373	0.307	0.371	0.219	0.28	0.553	0.374	0.305	0.0	0.39	0.273	0.182	0.573	0.304
COL22A1	Q8NFW1	False	COMA1_HUMAN		CPI-SC09DE07794	0.052	0.005	0.013	0.004	0.0	0.076	0.032	0.005	0.006	0.004	0.011	0.02	0.016	0.026	0.016	0.018	0.266	0.0	0.059	0.0	0.0	0.0	0.0
COL26A1	Q96A83	False	COQA1_HUMAN		CPI-SC0AD6D8724	0.877	0.525	0.203	1.059	0.557	1.267	0.458	0.857	0.132	0.745	0.578	0.404	0.522	0.253	0.224	0.565	1.034	0.0	0.172	0.466	0.478	0.612	0.476
COL12A1	Q99715	False	COCA1_HUMAN		CPI-SC0F300DE24	0.579	0.409	0.167	0.119	0.338	0.11	0.292	0.7	0.056	0.308	0.316	0.339	0.2	0.064	0.287	0.334	0.283	0.269	0.156	0.232	0.0	0.0	0.522
COL20A1	Q9P218	False	COKA1_HUMAN		CPI-SC00064A9CE	0.008	0.005	0.003	0.001	0.005	0.012	0.01	0.007	0.002	0.008	0.0	0.004	0.015	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0
COL17A1	Q9UMD9	False	COHA1_HUMAN		CPI-SC06873D10F	0.0	0.003	0.005	0.007	0.002	0.004	0.0	0.001	0.004	0.004	0.0	0.003	0.0	0.004	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0
LAMC1	P11047	False	LAMC1_HUMAN		CPI-SC0E3784FFB	0.341	0.175	0.276	0.28	0.245	0.138	0.24	0.201	0.463	0.148	0.097	0.133	0.617	0.3	0.286	0.136	0.102	0.576	0.34	0.038	0.25	0.0	0.32
CDH1	P12830	False	CADH1_HUMAN		CPI-SC0D9B795CC	0.085	0.007	0.004	0.002	0.01	0.014	0.017	0.004	0.011	0.0	0.0	0.007	0.0	0.007	0.012	0.0	0.0	0.271	0.0	0.0	0.0	0.0	0.0
FN1	P02751	False	FINC_HUMAN		CPI-SC08B6B74FB	0.807	0.621	0.28	0.488	0.601	0.19	0.492	0.806	0.459	0.57	0.584	0.533	0.862	0.409	0.355	0.494	0.45	0.348	1.713	0.938	0.375	0.254	0.999
F2	P00734	False	THRB_HUMAN		CPI-SC0BAB29E69	0.0	0.001	0.0	0.0	0.0	0.003	0.007	0.001	0.002	0.0	0.005	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PLG	P00747	False	PLMN_HUMAN		CPI-SC04FDBA606	0.002	0.002	0.002	0.002	0.003	0.004	0.008	0.003	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
VTN	P04004	False	VTNC_HUMAN		CPI-SC08067D831	0.061	0.0	0.0	0.002	0.012	0.004	0.007	0.003	0.001	0.0	0.004	0.003	0.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
THBS1	P07996	False	TSP1_HUMAN		CPI-SC0200AC9E3	0.062	0.051	0.036	0.019	0.061	0.017	0.074	0.171	0.03	0.087	0.054	0.084	0.052	0.172	0.051	0.049	0.152	0.0	0.085	0.022	0.0	0.0	0.09
FN1	P02751	False	FINC_HUMAN		CPI-SC090855C8E	0.807	0.621	0.28	0.488	0.601	0.19	0.492	0.806	0.459	0.57	0.584	0.533	0.862	0.409	0.355	0.494	0.45	0.348	1.713	0.938	0.375	0.254	0.999
LAMC1	P11047	False	LAMC1_HUMAN		CPI-SC0B9199C7F	0.341	0.175	0.276	0.28	0.245	0.138	0.24	0.201	0.463	0.148	0.097	0.133	0.617	0.3	0.286	0.136	0.102	0.576	0.34	0.038	0.25	0.0	0.32
F2	P00734	False	THRB_HUMAN		CPI-SC0EC380922	0.0	0.001	0.0	0.0	0.0	0.003	0.007	0.001	0.002	0.0	0.005	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
VTN	P04004	False	VTNC_HUMAN		CPI-SC0530C27A8	0.061	0.0	0.0	0.002	0.012	0.004	0.007	0.003	0.001	0.0	0.004	0.003	0.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
THBS1	P07996	False	TSP1_HUMAN		CPI-SC0755598EE	0.062	0.051	0.036	0.019	0.061	0.017	0.074	0.171	0.03	0.087	0.054	0.084	0.052	0.172	0.051	0.049	0.152	0.0	0.085	0.022	0.0	0.0	0.09
FGF2	P09038	False	FGF2_HUMAN		CPI-SC044E3F9B6	0.004	0.004	0.003	0.0	0.008	0.003	0.011	0.005	0.0	0.009	0.005	0.007	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SPP1	P10451	False	OSTP_HUMAN		CPI-SC0988E0218	0.002	0.0	0.003	0.0	0.0	0.0	0.004	0.0	0.002	0.0	0.0	0.0	0.013	0.006	0.004	0.0	0.025	0.0	0.0	0.0	0.0	0.0	0.0
FGF1	P05230	False	FGF1_HUMAN		CPI-SC0E2D0DC4B	0.059	0.023	0.015	0.042	0.018	0.019	0.027	0.02	0.011	0.015	0.008	0.012	0.027	0.004	0.033	0.035	0.016	0.0	0.0	0.021	0.0	0.0	0.0
THY1	P04216	False	THY1_HUMAN		CPI-SC00756BB93	0.0	0.003	0.003	0.0	0.013	0.0	0.008	0.018	0.008	0.0	0.01	0.005	0.01	0.0	0.005	0.017	0.027	0.0	0.061	0.0	0.0	0.0	0.0
VWF	P04275	False	VWF_HUMAN		CPI-SC0E1037D03	0.006	0.001	0.0	0.012	0.006	0.038	0.007	0.004	0.181	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0
MMP2	P08253	False	MMP2_HUMAN		CPI-SC02E74AFA5	0.101	0.096	0.148	0.082	0.099	0.028	0.097	0.149	0.073	0.107	0.113	0.12	0.037	0.204	0.124	0.096	0.093	0.196	0.148	0.277	0.26	0.286	0.223
TNC	P24821	False	TENA_HUMAN		CPI-SC0A58E6695	0.095	0.233	0.137	0.385	0.136	0.134	0.216	0.131	0.055	0.215	0.302	0.197	0.135	0.094	0.088	0.273	0.257	0.196	0.109	0.0	0.07	0.0	0.219
L1CAM	P32004	False	L1CAM_HUMAN		CPI-SC06525B099	0.017	0.01	0.009	0.006	0.005	0.019	0.073	0.006	0.027	0.02	0.02	0.017	0.0	0.015	0.006	0.036	0.009	0.0	0.0	0.0	0.0	0.0	0.0
PLAUR	Q03405	False	UPAR_HUMAN		CPI-SC095A2C115	0.002	0.003	0.0	0.004	0.007	0.003	0.004	0.004	0.008	0.0	0.0	0.0	0.029	0.014	0.003	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0
OMD	Q99983	False	OMD_HUMAN		CPI-SC0EFCE145F	0.002	0.004	0.003	0.003	0.0	0.003	0.011	0.0	0.004	0.015	0.008	0.002	0.014	0.004	0.0	0.0	0.062	0.0	0.0	0.0	0.0	0.0	0.0
FN1	P02751	False	FINC_HUMAN		CPI-SC04F2478E9	0.807	0.621	0.28	0.488	0.601	0.19	0.492	0.806	0.459	0.57	0.584	0.533	0.862	0.409	0.355	0.494	0.45	0.348	1.713	0.938	0.375	0.254	0.999
THBS1	P07996	False	TSP1_HUMAN		CPI-SC02BFEEC8A	0.062	0.051	0.036	0.019	0.061	0.017	0.074	0.171	0.03	0.087	0.054	0.084	0.052	0.172	0.051	0.049	0.152	0.0	0.085	0.022	0.0	0.0	0.09
LAMA3	Q16787	False	LAMA3_HUMAN		CPI-SC0ED0520DD	0.007	0.013	0.006	0.001	0.027	0.004	0.012	0.013	0.036	0.009	0.011	0.044	0.093	0.011	0.05	0.0	0.025	0.0	0.354	0.057	0.072	0.0	0.0
CSPG4	Q6UVK1	False	CSPG4_HUMAN		CPI-SC09938698A	0.046	0.063	0.065	0.099	0.062	0.019	0.061	0.068	0.016	0.064	0.041	0.107	0.588	0.025	0.042	0.039	0.114	0.0	0.063	0.019	0.0	0.0	0.0
FN1	P02751	False	FINC_HUMAN		CPI-SC06364D669	0.807	0.621	0.28	0.488	0.601	0.19	0.492	0.806	0.459	0.57	0.584	0.533	0.862	0.409	0.355	0.494	0.45	0.348	1.713	0.938	0.375	0.254	0.999
SPP1	P10451	False	OSTP_HUMAN		CPI-SC07BE7830D	0.002	0.0	0.003	0.0	0.0	0.0	0.004	0.0	0.002	0.0	0.0	0.0	0.013	0.006	0.004	0.0	0.025	0.0	0.0	0.0	0.0	0.0	0.0
TNC	P24821	False	TENA_HUMAN		CPI-SC0BC542ACC	0.095	0.233	0.137	0.385	0.136	0.134	0.216	0.131	0.055	0.215	0.302	0.197	0.135	0.094	0.088	0.273	0.257	0.196	0.109	0.0	0.07	0.0	0.219
PLAUR	Q03405	False	UPAR_HUMAN		CPI-SC0E9C058EB	0.002	0.003	0.0	0.004	0.007	0.003	0.004	0.004	0.008	0.0	0.0	0.0	0.029	0.014	0.003	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0
VCAM1	P19320	False	VCAM1_HUMAN		CPI-SC0A9EB628A	0.059	0.054	0.094	0.031	0.037	0.025	0.064	0.142	0.038	0.048	0.056	0.087	0.055	0.065	0.012	0.074	0.03	0.0	0.0	0.021	0.165	0.292	0.166
JAM2	P57087	False	JAM2_HUMAN		CPI-SC070D5A96F	0.039	0.012	0.026	0.082	0.02	0.213	0.091	0.034	0.091	0.026	0.014	0.018	0.01	0.006	0.02	0.0	0.005	0.0	0.026	0.0	0.0	0.0	0.0
FN1	P02751	False	FINC_HUMAN		CPI-SC0B4D7E0FF	0.807	0.621	0.28	0.488	0.601	0.19	0.492	0.806	0.459	0.57	0.584	0.533	0.862	0.409	0.355	0.494	0.45	0.348	1.713	0.938	0.375	0.254	0.999
VCAM1	P19320	False	VCAM1_HUMAN		CPI-SC08E97F7CA	0.059	0.054	0.094	0.031	0.037	0.025	0.064	0.142	0.038	0.048	0.056	0.087	0.055	0.065	0.012	0.074	0.03	0.0	0.0	0.021	0.165	0.292	0.166
MADCAM1	Q13477	False	MADCA_HUMAN		CPI-SC098B43B5A	0.0	0.001	0.0	0.0	0.003	0.0	0.003	0.001	0.071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FN1	P02751	False	FINC_HUMAN		CPI-SC08B2AD7C6	0.807	0.621	0.28	0.488	0.601	0.19	0.492	0.806	0.459	0.57	0.584	0.533	0.862	0.409	0.355	0.494	0.45	0.348	1.713	0.938	0.375	0.254	0.999
L1CAM	P32004	False	L1CAM_HUMAN		CPI-SC0592EC3D0	0.017	0.01	0.009	0.006	0.005	0.019	0.073	0.006	0.027	0.02	0.02	0.017	0.0	0.015	0.006	0.036	0.009	0.0	0.0	0.0	0.0	0.0	0.0
FBN1	P35555	False	FBN1_HUMAN		CPI-SC058F72F90	0.356	0.41	0.44	0.395	0.419	0.269	0.306	0.578	0.24	0.261	0.376	0.198	0.518	0.423	0.316	0.437	0.209	0.314	0.396	0.372	0.353	0.269	0.171
FN1	P02751	False	FINC_HUMAN		CPI-SC092C3E4DF	0.807	0.621	0.28	0.488	0.601	0.19	0.492	0.806	0.459	0.57	0.584	0.533	0.862	0.409	0.355	0.494	0.45	0.348	1.713	0.938	0.375	0.254	0.999
TNC	P24821	False	TENA_HUMAN		CPI-SC01195CB48	0.095	0.233	0.137	0.385	0.136	0.134	0.216	0.131	0.055	0.215	0.302	0.197	0.135	0.094	0.088	0.273	0.257	0.196	0.109	0.0	0.07	0.0	0.219
FN1	P02751	False	FINC_HUMAN		CPI-SC096929DB0	0.807	0.621	0.28	0.488	0.601	0.19	0.492	0.806	0.459	0.57	0.584	0.533	0.862	0.409	0.355	0.494	0.45	0.348	1.713	0.938	0.375	0.254	0.999
VTN	P04004	False	VTNC_HUMAN		CPI-SC067AD890A	0.061	0.0	0.0	0.002	0.012	0.004	0.007	0.003	0.001	0.0	0.004	0.003	0.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FN1	P02751	False	FINC_HUMAN		CPI-SC0847A64D2	0.807	0.621	0.28	0.488	0.601	0.19	0.492	0.806	0.459	0.57	0.584	0.533	0.862	0.409	0.355	0.494	0.45	0.348	1.713	0.938	0.375	0.254	0.999
LAMC1	P11047	False	LAMC1_HUMAN		CPI-SC0EEF3A379	0.341	0.175	0.276	0.28	0.245	0.138	0.24	0.201	0.463	0.148	0.097	0.133	0.617	0.3	0.286	0.136	0.102	0.576	0.34	0.038	0.25	0.0	0.32
LAMC1	P11047	False	LAMC1_HUMAN		CPI-SC0A2FE9693	0.341	0.175	0.276	0.28	0.245	0.138	0.24	0.201	0.463	0.148	0.097	0.133	0.617	0.3	0.286	0.136	0.102	0.576	0.34	0.038	0.25	0.0	0.32
CDH1	P12830	False	CADH1_HUMAN		CPI-SS0CC5DCE80	0.085	0.007	0.004	0.002	0.01	0.014	0.017	0.004	0.011	0.0	0.0	0.007	0.0	0.007	0.012	0.0	0.0	0.271	0.0	0.0	0.0	0.0	0.0
CDH1	P12830	False	CADH1_HUMAN		CPI-SC007890A1C	0.085	0.007	0.004	0.002	0.01	0.014	0.017	0.004	0.011	0.0	0.0	0.007	0.0	0.007	0.012	0.0	0.0	0.271	0.0	0.0	0.0	0.0	0.0
FGF2	P09038	False	FGF2_HUMAN		CPI-SS03DA2A820	0.004	0.004	0.003	0.0	0.008	0.003	0.011	0.005	0.0	0.009	0.005	0.007	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SPP1	P10451	False	OSTP_HUMAN		CPI-SS02AB0C3E0	0.002	0.0	0.003	0.0	0.0	0.0	0.004	0.0	0.002	0.0	0.0	0.0	0.013	0.006	0.004	0.0	0.025	0.0	0.0	0.0	0.0	0.0	0.0
LGALS9	O00182	False	LEG9_HUMAN		CPI-SS0703338F5	0.006	0.006	0.019	0.005	0.012	0.005	0.014	0.017	0.03	0.0	0.008	0.005	0.012	0.0	0.011	0.0	0.0	0.0	0.078	0.0	0.0	0.0	0.0
HGF	P14210	False	HGF_HUMAN		CPI-SS03722104E	0.027	0.066	0.249	0.01	0.064	0.005	0.09	0.077	0.045	0.084	0.031	0.031	0.015	0.018	0.088	0.051	0.005	0.0	0.041	0.198	0.0	0.0	0.0
FGF2	P09038	False	FGF2_HUMAN		CPI-SS008FB916C	0.004	0.004	0.003	0.0	0.008	0.003	0.011	0.005	0.0	0.009	0.005	0.007	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FGF1	P05230	False	FGF1_HUMAN		CPI-SS0D9366D11	0.059	0.023	0.015	0.042	0.018	0.019	0.027	0.02	0.011	0.015	0.008	0.012	0.027	0.004	0.033	0.035	0.016	0.0	0.0	0.021	0.0	0.0	0.0
FGF17	O60258	False	FGF17_HUMAN		CPI-SS0AC594A8E	0.003	0.001	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FGF18	O76093	False	FGF18_HUMAN		CPI-SS0D4CA5D92	0.02	0.056	0.015	0.012	0.022	0.015	0.04	0.072	0.009	0.025	0.039	0.029	0.015	0.006	0.056	0.018	0.008	0.0	0.032	0.0	0.0	0.0	0.0
FGF4	P08620	False	FGF4_HUMAN		CPI-SS02896561C	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FGF6	P10767	False	FGF6_HUMAN		CPI-SS0FA481114	0.0	0.0	0.0	0.002	0.0	0.014	0.0	0.0	0.002	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FGF5	P12034	False	FGF5_HUMAN		CPI-SS066347638	0.002	0.002	0.003	0.02	0.0	0.014	0.002	0.001	0.0	0.0	0.0	0.0	0.0	0.006	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FGF7	P21781	False	FGF7_HUMAN		CPI-SS0D95D41D6	0.009	0.062	0.004	0.011	0.019	0.127	0.051	0.227	0.006	0.034	0.032	0.019	0.0	0.016	0.0	0.101	0.005	0.196	0.0	0.121	0.0	0.0	0.0
FGF2	P09038	False	FGF2_HUMAN		CPI-SS01F67987A	0.004	0.004	0.003	0.0	0.008	0.003	0.011	0.005	0.0	0.009	0.005	0.007	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FGF1	P05230	False	FGF1_HUMAN		CPI-SS0755A26DD	0.059	0.023	0.015	0.042	0.018	0.019	0.027	0.02	0.011	0.015	0.008	0.012	0.027	0.004	0.033	0.035	0.016	0.0	0.0	0.021	0.0	0.0	0.0
FGF17	O60258	False	FGF17_HUMAN		CPI-SS0467AFD8A	0.003	0.001	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FGF18	O76093	False	FGF18_HUMAN		CPI-SS0F2C6A4D4	0.02	0.056	0.015	0.012	0.022	0.015	0.04	0.072	0.009	0.025	0.039	0.029	0.015	0.006	0.056	0.018	0.008	0.0	0.032	0.0	0.0	0.0	0.0
FGF4	P08620	False	FGF4_HUMAN		CPI-SS0FFB9E01B	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FGF6	P10767	False	FGF6_HUMAN		CPI-SS014E486AB	0.0	0.0	0.0	0.002	0.0	0.014	0.0	0.0	0.002	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FGF10	O15520	False	FGF10_HUMAN		CPI-SS03189F5F6	0.024	0.105	0.166	0.237	0.127	0.046	0.11	0.243	0.027	0.154	0.134	0.201	0.013	0.276	0.084	0.268	0.131	0.0	0.029	0.227	0.17	0.222	0.258
FGF2	P09038	False	FGF2_HUMAN		CPI-SS05A94DE17	0.004	0.004	0.003	0.0	0.008	0.003	0.011	0.005	0.0	0.009	0.005	0.007	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FGF1	P05230	False	FGF1_HUMAN		CPI-SS04A97448D	0.059	0.023	0.015	0.042	0.018	0.019	0.027	0.02	0.011	0.015	0.008	0.012	0.027	0.004	0.033	0.035	0.016	0.0	0.0	0.021	0.0	0.0	0.0
CD44	P16070	False	CD44_HUMAN		CPI-SS06B86672A	0.027	0.09	0.016	0.121	0.019	0.062	0.058	0.2	0.049	0.054	0.083	0.014	0.096	0.074	0.014	0.054	0.178	0.46	0.263	0.104	0.0	0.0	0.0
FGF17	O60258	False	FGF17_HUMAN		CPI-SS0330D939A	0.003	0.001	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FGF18	O76093	False	FGF18_HUMAN		CPI-SS0F6A7A4DF	0.02	0.056	0.015	0.012	0.022	0.015	0.04	0.072	0.009	0.025	0.039	0.029	0.015	0.006	0.056	0.018	0.008	0.0	0.032	0.0	0.0	0.0	0.0
FGF4	P08620	False	FGF4_HUMAN		CPI-SS0D67110B0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FGF6	P10767	False	FGF6_HUMAN		CPI-SS08883E9F6	0.0	0.0	0.0	0.002	0.0	0.014	0.0	0.0	0.002	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FGF5	P12034	False	FGF5_HUMAN		CPI-SS02FEAF02E	0.002	0.002	0.003	0.02	0.0	0.014	0.002	0.001	0.0	0.0	0.0	0.0	0.0	0.006	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FGF7	P21781	False	FGF7_HUMAN		CPI-SS0E928B8C8	0.009	0.062	0.004	0.011	0.019	0.127	0.051	0.227	0.006	0.034	0.032	0.019	0.0	0.016	0.0	0.101	0.005	0.196	0.0	0.121	0.0	0.0	0.0
FGF10	O15520	False	FGF10_HUMAN		CPI-SS0AECC113F	0.024	0.105	0.166	0.237	0.127	0.046	0.11	0.243	0.027	0.154	0.134	0.201	0.013	0.276	0.084	0.268	0.131	0.0	0.029	0.227	0.17	0.222	0.258
TIMP1	P01033	False	TIMP1_HUMAN		CPI-SS0735F5C3A	0.008	0.004	0.005	0.01	0.008	0.002	0.003	0.008	0.005	0.005	0.0	0.004	0.0	0.008	0.047	0.0	0.011	0.0	0.079	0.0	0.0	0.236	0.076
ROS1	P08922	False	ROS1_HUMAN		CPI-SS0DC322B61	0.002	0.0	0.0	0.001	0.002	0.008	0.0	0.002	0.002	0.0	0.0	0.0	0.0	0.004	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS0348DB5E3	0.316	0.459	0.299	0.344	0.543	0.291	0.387	0.504	0.205	0.701	0.55	0.484	0.188	0.245	0.208	0.389	0.643	0.196	0.285	0.297	0.639	0.871	0.675
FGF2	P09038	False	FGF2_HUMAN		CPI-SS0D636A374	0.004	0.004	0.003	0.0	0.008	0.003	0.011	0.005	0.0	0.009	0.005	0.007	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FGF1	P05230	False	FGF1_HUMAN		CPI-SS015819E65	0.059	0.023	0.015	0.042	0.018	0.019	0.027	0.02	0.011	0.015	0.008	0.012	0.027	0.004	0.033	0.035	0.016	0.0	0.0	0.021	0.0	0.0	0.0
FGF17	O60258	False	FGF17_HUMAN		CPI-SS0BC9F7E9E	0.003	0.001	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FGF18	O76093	False	FGF18_HUMAN		CPI-SS0E134097C	0.02	0.056	0.015	0.012	0.022	0.015	0.04	0.072	0.009	0.025	0.039	0.029	0.015	0.006	0.056	0.018	0.008	0.0	0.032	0.0	0.0	0.0	0.0
FGF4	P08620	False	FGF4_HUMAN		CPI-SS013E86AFF	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FGF6	P10767	False	FGF6_HUMAN		CPI-SS0F9EE20C3	0.0	0.0	0.0	0.002	0.0	0.014	0.0	0.0	0.002	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FGF5	P12034	False	FGF5_HUMAN		CPI-SS076D8A297	0.002	0.002	0.003	0.02	0.0	0.014	0.002	0.001	0.0	0.0	0.0	0.0	0.0	0.006	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FGF7	P21781	False	FGF7_HUMAN		CPI-SS00E68BB92	0.009	0.062	0.004	0.011	0.019	0.127	0.051	0.227	0.006	0.034	0.032	0.019	0.0	0.016	0.0	0.101	0.005	0.196	0.0	0.121	0.0	0.0	0.0
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS0BF3ED143	0.696	0.323	0.989	0.192	0.611	0.253	0.54	0.37	0.274	0.667	0.666	0.702	0.272	0.635	0.347	0.558	0.791	0.881	0.468	0.37	0.502	0.32	0.362
FGF2	P09038	False	FGF2_HUMAN		CPI-SS0CB6968B9	0.004	0.004	0.003	0.0	0.008	0.003	0.011	0.005	0.0	0.009	0.005	0.007	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SPP1	P10451	False	OSTP_HUMAN		CPI-SS0C1BD22BC	0.002	0.0	0.003	0.0	0.0	0.0	0.004	0.0	0.002	0.0	0.0	0.0	0.013	0.006	0.004	0.0	0.025	0.0	0.0	0.0	0.0	0.0	0.0
SPP1	P10451	False	OSTP_HUMAN		CPI-SC01AB9BED7	0.002	0.0	0.003	0.0	0.0	0.0	0.004	0.0	0.002	0.0	0.0	0.0	0.013	0.006	0.004	0.0	0.025	0.0	0.0	0.0	0.0	0.0	0.0
TNC	P24821	False	TENA_HUMAN		CPI-SC056BF6CBB	0.095	0.233	0.137	0.385	0.136	0.134	0.216	0.131	0.055	0.215	0.302	0.197	0.135	0.094	0.088	0.273	0.257	0.196	0.109	0.0	0.07	0.0	0.219
VCAM1	P19320	False	VCAM1_HUMAN		CPI-SC062D34C2A	0.059	0.054	0.094	0.031	0.037	0.025	0.064	0.142	0.038	0.048	0.056	0.087	0.055	0.065	0.012	0.074	0.03	0.0	0.0	0.021	0.165	0.292	0.166
